0,Is there a bar and a place to eat on the premises of this inn?;
0,Do the hotel rooms have safety deposit box?;
0,I am disabled, will the room be easily accessible?;
0,Are children allowed at this hotel?;
0,Do you know if there's a swimming pool on the hotel grounds?;
0,Does the Gonville have designated smoking areas?;
2,Yes, will it be possible to cancel the taxi if my schedule changes?;
0,Do they have lifts?;
0,Do they provide Italian breakfasts?;
0,Is there a 24 hour front desk service?;
0,Okay, do they have a spa?;
0,Are kids allowed in that hotel?;
2,Since my plan is not confirmed yet, can I change my taxi booking later?;
0,Can I get a safety deposit box in my hotel room at Warkworth House?;
0,Can you tell me if Warkworth House offers free parking for guests or is there a fee?;
0,Is there room service or some sort of in room dining offered there?;
2,Yes, I will need to book a taxi but will like to know their cancellation policy?;
2,Do they allow revisions to the taxi booking once it's been made?;
2,Can you tell me which credit cards are accepted?;
0,Can I access the rooms here with a disability?;
0,Do they accept Mastercard to pay for the hotel booking?;
2,Can I use a Master Card for that cab booking?;
0,What time is check in available from?;
0,Does housekeeping come everyday?;
0,Yes, please. Do I need to reserve parking at the hotel ahead of time?;
0,Is there a 24 hour desk at the hotel?;
0,Does the hotel offer easy access to their rooms for disabled people?;
2,What is the policy if I need to change my booking for the taxi?;
0,Do I need to leave a security deposit when I book a room at The Lensfield hotel?;
0,Do you have to make a reservation for parking in advance?;
0,Do they accept VISA payments?;
0,I'd like to do some cooking while I stay there. Do you know if there's a kitchen guests can use?;
0,Will I be able to pay with my American Express card?;
0,yes please, does the hotel have a lift?;
0,Can you first confirm whether the hotel has a designated area for smoking outside?;
2,May I pay with AMEX for my taxi ride?;
0,Is lift offered at the hotel?;
2,Do they allow for cancellations or adjustments later if need be?;
0,How old do you have to be to check in?;
0,Does the hotel have meeting or banquet facilities onsite?;
2,My plans aren't confirmed yet, is it possible to change my booking time if it becomes necessary?;
0,Can you tell me if they serve a Continental Breakfast at the Acorn Guest House?;
0,I'm a smoker. Does the Acorn Guest House have designated smoking areas?;
2,If I pass a toll will I have to pay extra?;
0,Yes, could you let me know if there is a fitness center at the hotel?;
0,Would I be able to get an extra bed or cot in my room?;
2,Will it be possible to cancel this taxi booking later if I need to do so?;
0,Does the Ashley Hotel have a swimming pool?;
0,Does the Ashley hotel have any restrictions on bringing young children?;
2,May I cancel my taxi booking later?;
0,Is there concierge service at The Cambridge?;
0,Does the hotel require a security deposit when a reservation is made?;
0,Can kids stay there or no?;
0,Is housekeeping offered every day?;
0,Do they have a pool on site?;
0,Are there any age restrictions on guest checking in?;
0,Is my cat allowed to stay with me at Ashley Hotel?;
0,Do they charge extra to use the wifi there?;
0,Does Lovell Lodge offer extra beds?;
0,Does the hotel offer lift?;
0,Does Lovell Lodge ask that guests make advance parking reservations?;
0,Does Bridge Guest House offer guests either room service or in-room dining?;
0,Does this hotel require advanced reservations for parking?;
0,Does the hotel have lift?;
0,Does the Alpha-Milton Guest House have any banquet or meeting facilities onsite?;
0,Do they have room service there?;
0,Did you say the Kirkwood has complimentary Wi-Fi service on the premises?;
2,If I need to cancel my taxi booking, will there be any cancellation fee associated with that?;
2,how much is the cancellation charge?;
0,Does it have shuttle service to and from the train station?;
0,Yes, but could you also let me know whether the hotel rooms at Autumn House have safety deposit boxes?;
0,I also need to know if the front desk is staffed around the clock?;
0,Do they have meeting facilities? I need a room for a large meeting.;
0,Does the Kirkwood House have cooking facilities for guests?;
0,Yes, I'd like to know if there is an elevator available to guests.;
0,Can I pay for the hotel using my Visa card?;
0,Do they require guests to pay a security deposit in advance?;
2,I need to pay with Visa will the driver take that?;
0,Do they have help parking disabled vehicles?;
0,Does this hotel have a restaurant or bar onsite?;
0,Do they have a meeting/ banquet room?;
0,Does Carolina bed and breakfast allow smoking?;
0,But outside do they have a designated smoking area?;
2,May I pay with Mastercard for my taxi ride?;
0,Do they charge a pet fee?  I'm traveling with my dog.;
0,Are kids allowed at the Alpha Milton?;
2,The plans are not confirmed just yet, will it be okay to cancel the taxi booking later?;
0,Thanks, do you know if Archway House has an onsite spa?;
0,First, can verify if they have accommodate smokers?;
0,Does this location assist with parking your car? I'm disabled and may need some assistance.;
0,Do they have smoking areas?;
0,Does it offer housekeeping everyday?;
0,Does Arbury Lodge offer cooking facilities for guests?;
0,I am traveling with my kids.  Does the hotel have restrictions for stay with children?;
2,Can I pay with my AMEX?;
0,Is there a swimming pool on site at the guesthouse?;
0,Does the Ashley Hotel have a fitness center onsite?;
0,Is smoking allowed at this hotel?;
2,Yeah, if I need to cancel the cab, is that possible?;
0,Does this hotel offer WiFi for guests?;
0,They'll accept my visa right;
2,Can I pay for my taxi with my Visa card?;
0,Do they offer the full English breakfast at that establishment?;
0,Does the hotel have an age restriction for guests to check in?;
0,Is there a spa onsite?;
0,Does the hotel charge a fee for WiFi?;
0,Do they also offer safety deposit box access?;
2,May I pay with Mastercard for my taxi ride?;
0,Is there a fitness center or a gym on site there?;
0,Does the hotel charge extra if I want to bring my dog?;
0,one more question, does the hotel offer dry cleaning service?;
0,Does it have any cooking facilities I can use personally?;
0,Does it have a fitness center onsite?;
0,Does the El Shaddai offer daily housekeeping?;
0,Does either option have a designated smoking area?;
0,can you check to make sure my kids are able to stay with me?;
0,Is there a spa on site?;
0,Do they have a safety deposit box?;
2,Will they accept my master card;
2,Can I change my taxi booking later if I need to?;
2,just wondering do they have a cancellation charges ?;
0,Does The Gonville Hotel offer housekeeping every day?;
0,Can you please tell me if they have an onsite swimming pool at the Gonville Hotel?;
0,Does this hotel have a lift?;
0,That sounds promising.  Do they provide Irish Breakfasts?;
0,Does the hotel require a security deposit at time of booking?;
0,Are children allowed to stay there as well?;
0,Can you tell me when I should be checking in for my room?;
2,I know we will go through a toll gate, will I need to pay extra for that?;
0,Does this hotel provide a place for guests to work out?;
0,Does the front desk operate all 24 hours?;
2,Can I cancel that ride later if needed?;
0,Do they have vegetarian breakfast options?;
0,Does the hotel charge a fee to use their WiFi?;
0,Can you tell me whether the Huntingdon Marriott Hotel charges a parking fee?;
0,I'll be traveling with my granddaughter. Do they allow children to stay there?;
0,One more question, does it have a spa?;
0,Does the hotel allow smoking?;
0,Is there a place there that I will be able to smoke outside at?;
0,Yes, can you please let me know if that hotel offers dry cleaning services to their guests?;
0,Does Aylesbray Lodge have a spa onsite?;
0,Is there concierge service at the hotel?;
0,Does ylesbray Lodge Guest House have any restrictions on children staying at the hotel?;
0,Is the hotel child friendly? I'm traveling with my son.;
2,Can I still change my taxi booking later?;
0,Do they accept children as guests? Will have my granddaughter with me;
0,First, am I able to use my Master card to pay for the hotel?;
0,Does the hotel allow children to stay?;
0,Does the hotel offer cooking facilities for guests?;
0,Does the hotel have parking facilities?;
0,Does Cambridge Belfry offer free WiFi for guests of the hotel?;
0,Can you tell me if the Cambridge Belfry offers room service or in-room dining?;
0,Yes, does the hotel offer a lift?;
0,I am traveling with my cat and wondering would she be allowed to stay with me at the hotel?;
0,Do they offer WiFi for all their guests?;
2,The plan is not for sure yet, will it be okay to change the booking information later?;
0,Does the hotel have a designated smoking area?;
0,Also, I have a cat I like to travel with, does the hotel allow guest to stay with their pets?;
2,Is there a cancellation fee?;
0,Am I able to pay with cash?;
0,Is the front desk open 24 hours at this hotel?;
2,Does the taxi accept cash payment?;
0,Does the Alexander bed and Breakfast offer any kind of lift options?;
0,Is there a parking lot or garage for guests?;
0,Do they have any restrictions on children as guest?;
0,Do they happen to provide the services of a concierge to assist guests?;
0,Does the Bridge Guest House have any restrictions on children staying?;
2,Does this taxi accept cash for payment?;
0,Does the hotel accept children?;
0,I do have a disability, would accessing to my room be a problem?;
0,Great, can you tell me if the guesthouse has a restaurant or bar on site?;
0,Does the hotel allow smoking?;
0,Can we smoke in a specific area outside?;
0,Does the University Arms Hotel take reservations for parking in advance?;
0,Do the rooms at the University Arms Hotel have any safety deposit boxes for valuables?;
0,Does the University Arms Hotel allow kids to stay as well?;
0,Is there an additional fee for wifi at the Bridge Guest House?;
0,Would I have to make a reservation for parking in advance of my arrival?;
0,My kids are traveling with me, are their any rules or restrictions regarding children?;
0,Does this hotel happen to have a lift?;
0,Are there meeting or banquest facilities onsite?;
0,Does the hotel have a spa?;
0,Yes...What is the check in time?;
2,Will I be able to pay with Amex for the taxi ride?;
0,Can I pay with American Express to book the hotel?;
0,Does the Warkworth House offer room service or in-room dining of some sort?;
0,Do I need to make a parking reservation with this hotel ahead of my stay?;
0,Does this hotel have a gym?;
0,Can I get a room equipped with a lock-box for storing jewelry or other valuables?;
0,I'm wondering if the hotel is equipped with any conference or banquet areas?;
0,Do they offer dry cleaning service for guest?;
0,Before I book, does this hotel have 24 hour front desk service?;
0,Does the hotel have a bar or restaurant on site?;
0,Does the hotel charge a fee if I want to stay with my dog?;
2,Will I be able to cancel the taxi if my plans change?;
0,First I must ask whether this place has a 24 hour front desk availability.;
0,Are there any areas designated for smoking at City Centre North B and B?;
2,Can I cancel later?;
0,Does the University Arms have an age restriction for guests to check in?;
0,First, can you tell me whether housekeeping tidies up the guest rooms on a daily basis?;
0,Does the hotel have parking?;
0,I need an extra bed in my room. Do either of these hotels give me that option?;
0,Does the hotel have spa onsite?;
0,Does the Avalon have a lift available?;
0,Are there smoking areas?;
0,Is there a bar or a place to eat on the premises of the hotel?;
0,Can I use my Mastercard for the Acorn Guesthouse?;
2,Can I cancel the taxi later, without being charged?;
0,I'll be traveling with my pet.  Does the hotel allow stay with pets?;
0,Great, does this hotel serve Irish Breakfast?;
0,Will I be able to bring in my grandchild?;
0,is acorn age restricted at all;
0,Does this hotel have a spa onsite?;
0,How about a pool; is there a place to swim on the hotel premises?
2,Can you confirm whether I'll be able to change that taxi booking later if needed?;
2,Can you check if they take VisA?;
2,If I do need to cancel the taxi because of a change in plans, is that allowed?;
0,Does the hotel have housekeeping daily?;
0,Can we smoke outside somewhere specific?;
0,I also need to know if this hotel allows dogs to stay in the rooms?;
0,Can I pay using MasterCard for the booking?;
2,Can I pay for this taxi with my Mastercard?;
3,Do any of the trains offer discounts for children?;
0,First, does this have a spa?;
0,Does that place have any restrictions on children?;
2,Can I cancel my taxi booking later?;
2,What will I be charged if I do not cancel within the 24 hour time frame?;
2,My plans are not confirmed just yet, is it okay to cancel later?;
2,May I pay with credit card for the taxi ride?;
2,Yes, my plans are not confirmed yet, if it becomes necessary that I change my taxi booking, would that be possible?;
0,Do they offer dry cleaning service?;
0,Does the bed and breakfast allow for smoking outside?;
0,do you know if there are smoking options at rosa's;
0,Do they allow smoking on the premises?;
0,So do they have an area designated for smoking, outside?;
0,Does Archway House offer any dry cleaning services?;
2,May I pay for my taxi ride with Mastercard?;
2,If I just need to change the booking will that be possible?;
0,Have they got a pool?;
0,Does the hotel have meeting facilities onsite?;
0,Does the guest house have a safety deposit box for guests?;
0,Does this hotel have a safety deposit box?;
0,does it also have meeting or banquets facilities onsite?;
0,Does this hotel have have meeting or banquet facilities?;
0,Can you tell me if my son is allowed to stay there with me?;
0,Do they have a laundry service on site?;
0,Does the hotel offer Italian breakfast?;
0,Do you know if the Gonville Hotel requires a security deposit when booking a room?;
0,Can I pay with Amex?;
0,Can you check whether they provide a spot where smoking is allowed?;
2,what is the charge for cancelling the taxi booking?;
2,If my plans change, can I cancel the taxi without having to pay a fee?;
0,Do the rooms at the Acorn have safety deposit boxes in them?;
0,Does the hotel offer concierge service for guests?;
0,Will I be able to pay for this booking with my AMEX card?;
0,Does it have a spa inside?;
0,Can you tell me if I can request an extra bed in my room?;
0,Do they let kids stay there?  I'll be travelling with my son.;
0,Is there cooking facilities available for guests to use?;
0,Do they offer free concierge services for paying guests?;
0,Does Aylesbray lodge guest house have a bar and restaurant onsite?;
0,Yeah, can you let me know if there is a meeting room available?;
0,Oh Are parking reservations required to be made in advance?;
0,Is there a spa at this hotel?;
0,Does this hotel have a lift?;
2,Can I cancel my taxi booking for later?;
0,Does Hobsons House have an onsite fitness center?;
0,Yes, does Hobsons House offer room service?;
2,Thanks. Do you know if they charge a cancellation fee?;
2,In case things change, will I be able to cancel my taxi at some point later?;
2,Is there any charge to cancel?;
0,Does it have a safety deposit box?;
0,Does the hotel offer disability access?;
0,Does this facility offer shuttle service to/from tourist attractions?;
0,Does the Allenbell charge a WiFi fee?;
0,Does the Allenbell provide American breakfast?;
0,I also need to know if they accomodate kids, as I am traveling with them.;
0,Does this hotel have a banquet facility onsite?;
2,Will I be able to change my taxi booking?;
0,Do the hotel rooms have safety deposit box?;
0,I need to make sure the hotel has WiFi and if there is a cost for it?;
2,Does the taxi service take cash for payment?;
0,Is smoking allowed at the hotel?;
0,Do they have a smoking area outside?;
0,Does this hotel provide an Italian breakfast?;
0,Do they have concierge services?;
0,Does the Alexander Bed and Breakfast have a shuttle to the train?;
0,Does this hotel allow smoking?;
2,Can I pay for the taxi with my Visa?;
2,Will I be able to change the taxi booking later on?;
2,How long is that grace cancellation period?;
0,Do they charge extra to use the wifi at that place?;
0,May I pay for the hotel booking with cash?;
2,If I cancel a taxi booking, will I be charged for it later?;
0,Do they allow smoking in rooms?;
0,Do they have a designated area for smoking outside?;
2,Yes, will I be able to pay for the taxi with my AMEX?;
2,First, can you tell me if I can pay with cash for my taxi ride?;
0,Does this hotel allow guests to stay with their cats?;
0,Do they offer a safety deposit box in the rooms?;
0,I have a disability.  Will Ashley Hotel help me park my car?;
0,Does it have a laundry service onsite?;
0,Do you know how old you have to be to check in there?;
0,Does the Gonville Hotel have a lift?;
2,Yes. is it possible to cancel my taxi booking if I need to later on?;
0,Will my granddaughter be allowed to stay there with me?;
0,Does the hotel have dry cleaning service or laundry service?;
0,Does the hotel have a lift?;
0,What are the parking options at the hotel?;
0,Do I need to book a parking reservation?;
0,Is the Alexander Bed and Breakfast going to let me bring my cat with me?;
2,Can you tell me if the taxi will accept American Express?;
0,One more question: is there an age restriction for guest at check in?;
2,If my plans change will I be able to cancel this taxi booking?;
0,Do they have a designated smoking area for their guests?;
0,Yes, is there an extra charge if I bring my dog with me?;
0,Do they charge for WiFi at The Leverton House?;
0,Does the Ashley Hotel have meeting or banquet facilities on site?;
0,Is there a safety deposit box at the hotel?;
2,Can you tell me if the toll we will go through is included in the cab fare or if it will be extra?;
0,Does the hotel have a lift?;
0,Do you know whether Carolina Bed and Breakfast charges a fee for WiFi?;
2,My plans are not all the way confirmed just yet, will it be okay to change the taxi booking later?;
2,If my plans change, can I alter my booking at a later date?;
0,Also, the hotel NEEDS to allow kids;
0,Does the hotel charge a fee for WiFi service?;
0,Maybe, does the Acorn Guest House offer dry cleaning services?;
0,Could you first tell me whether the Acorn Guest House has any designated smoking areas?;
2,Is there a cancellation or change fee if I want to change that cab booking later?;
0,Does it have an onsite fitness center?;
0,Will I need to leave a security deposit for the room?;
0,I will also need a smoking room.  Is that possible?;
2,Can I change this booking later?;
2,I know the taxi will have to go through a toll gate, will I need to pay for that charge?;
0,Does Finches Bed and Breakfast offer laundry service or self-laundry facilities?;
0,Do you know if there are any meeting rooms on the property?;
0,Is there a fitness center inside the hotel?;
2,What is their cancellation policy?;
2,Is this specific booking eligible for change?;
2,Ok, can I use my Mastercard to pay for services?;
0,Can you tell me if the Acorn Guest House offers a concierge service for guests?;
0,I have a friend with me.  Can I get an extra bed or a cot?;
2,Is it okay if I change the time of this booking later?;
0,Do you know if Aylesbray Lodge has age restrictions on check-in guests?;
0,Yes, do you know if the rooms at Aylesbray Lodge Guest House have safety deposit boxes?;
0,Doe the hotel have laundry or self-laundering facilities?;
0,Can you tell me if the University Arms Hotel has a pool that I can use?;
0,Do they have dry cleaning services available?;
0,Does the University Arms Hotel have a safety deposit box?;
0,Do they offer disability access to the rooms and other parts of the guesthouse?;
0,Is there dry cleaning services for guests available at the Aylesbray Lodge Guest House?;
0,Does Aylesbray Lodge Guest House have a laundry service or any facilities onsite where guests can do their own laundry?;
0,Do they have dry cleaning services available?;
0,Do you know if the front desk at Hobsons House is available 24 hours a day?;
2,May I change my taxi booking later?;
2,Could this taxi ride be cancelled later, if needed?;
2,Do know if I can pay for the taxi with cash?;
0,Sounds good. But can I ask you, do they have a concierge service that they offer their customers?;
0,Is there a laundry service or do they have a laundry room or anything there?;
2,Can I change this booking later?;
0,what is the parking situation there;
0,Could you tell me if Warkworth House offers a shuttle service from/to tourist attractions?;
0,Do they have a lift?;
0,Can you tell me if Alexander Bed and Breakfast offers concierge services for guests?;
0,Do you know if Alexander B and B allows smoking or do they have designated smoking areas?;
2,Sure but does the Taxi service let me cancel without a fee?;
0,Well does it have a banquet facility or conference center onsite there?;
0,Does it have a spa for guests to use?;
2,Am I able to cancel the taxi booking if my travel plans change?;
0,Is the hotel child friendly? I'm traveling with my son.;
0,Is there concierge at this hotel?;
0,Does the hotel have designated smoking areas?;
0,I need to know what options for parking are available at this hotel if you please.;
0,Is there a meeting room or a banquet facility at the Avalon Guesthouse?;
0,Does the hotel offer safety deposit box access?;
0,Do I need to make a reservation for parking in advance?;
0,Great! Do they offer dry cleaning too?;
0,Does the Huntingdon Marriot offer any kind of cooking facilities in the rooms?;
2,Will I be incurring any extra charges for the toll gates I travel through?;
0,My son will be arriving early and is 18, can he get us all checked in?;
0,How much does the wireless cost?;
2,Would it be possible to cancel this taxi reservation later?;
2,Yes, can I cancel the cab if I need to?;
2,How much is the cancellation fee?;
0,Can you tell me if there are dry cleaning services on site at the hotel?;
0,Is there a swimming pool onsite?;
2,The plans are not totally confirmed just yet, will it be okay to change the taxi booking later?;
0,Does the Acorn Guest House welcome children to stay there?;
0,Can you tell me if I can pay for the hotel using my Mastercard?;
2,Is there a fee to change or cancel that booking later?;
0,Could you tell me if this hotel allows children? I will have my children with me;
0,Is a security deposit needed for a booking?;
0,Is there any kind of fee for the WiFi there?;
0,May I get an extra bed in my hotel room?;
0,Do they offer a safety deposit box where I can keep my valuables?;
2,My plans are not confirmed yet, is it possible to cancel the taxi booking if it becomes necessary?;
0,Are children allowed to stay as well?;
0,I'd also like to bring my pet on the trip, does the Ashley charge a pet fee?;
0,Does the Ashley Hotel have a lift?;
0,Is there disability access to the rooms?;
0,Is my dog allowed to stay with me at the hotel?;
2,Will I be able to cancel in case my plans change?;
2,Will I be able to pay with my Visa card for the taxi ride?;
0,Do I need to make a reservation for a parking space?;
0,Does the hotel offer housekeeping everyday?;
0,is there an age restriction for checking in?;
0,Is the hotel you found pet-friendly, so I can bring my dog along?;
0,Does the hotel have an age restriction for check-in?;
0,Is the University Arms Hotel's front desk available 24 hours a day?;
2,Will I be able to change my taxi booking later if needed?;
0,Could you tell me what parking options they have?;
0,If I feel like cooking, does The Ashley have a communal kitchen or other cooking equipment for guests?;
0,Can you tell me if this hotel has lift or not please?;
0,Is there disability access at the hotel?;
0,Is the front desk at the Cambridge Belfry open morning, noon, and night?;
0,Will I be accommodated if I ask for another bed in my hotel room?;
0,What are the check in times for Cityroomz?;
0,Yes, does Cityroomz have concierge service for their guests?;
0,Do the rooms at this hotel include safety deposit boxes?;
0,Are there safety deposit boxes in the rooms?;
0,Where can I park if I am driving to the hotel?;
0,does the hotel offer some cooking facilities for guests?;
0,Is the front desk available for 24 hours at the hotel?;
0,I do need a hotel that allows pets.  Will the Acorn Guest House allow me to bring my cat?;
0,Are children allowed at this hotel?;
0,Does the hotel have a lift?;
2,I might have to cancel the taxi booking later on, will I be able to do that?;
0,Is the front desk there open 24 hours a day in case I get there late?;
0,Will they allow my dog to stay with me in the room?;
0,What is the earliest we can check in at the Worth House?;
0,My son will be with me, does this hotel allow children?;
0,I was wondering if it had an onsite pool since some hotels offer this.;
0,Does the Alexander Bed and Breakfast have a swimming pool for guests to use?;
0,Does the hotel have a bar or restaurant?;
2,Will I be able to cancel in case my plans change?;
0,Do they accept Master?;
0,Does Rosa's offer any Gluten-free breakfast options?;
0,Do they allow pets?  I'll be traveling with my cat.;
0,Does university arms hotel offer parking for their guests?;
0,are dogs allowed ?;
0,I will be with my son. Are children allowed?;
0,Can you tell me if the hotel offers daily housekeeping?;
0,Do they offer a shuttle service to tourist attractions?;
0,Does this hotel have a designated smoking section?;
0,Does the hotel allow smoking?;
0,How about outdoors, is there an area specifically for smokers outside?;
0,I want an extra bed in the room, can you request that for me?;
2,Am I able to pay for the taxi with my credit card?;
2,Will it be possible for me to pay for the taxi with my Mastercard?;
0,Do they allow smoking on the premises?;
0,Do they have an option for smoking outside?;
0,Does this hotel offer wifi services?;
0,Does the hotel accept American Express for payment?;
2,Can I pay for that with my American Express card?;
0,Is it valet parking, because I'm handicapped and need assistance with that?;
0,Is there a designated smoking area at the facility?;
0,I need to know if the room has a safety deposit box.;
0,Does this hotel also have a spa?;
2,Will the taxi service charge a fee if I need to cancel?;
0,Do they provide any kind of workout area for guests of the hotel?;
0,Are their Vegetarian breakfast options?;
0,What are the parking options at the Allenbell?;
0,Does this guesthouse offer a laundry service or self-laundry facilities?;
0,Does Hobsons House offer WiFi for guests?;
0,Does Hobsons House have a swimming pool onsite?;
0,Does the restaurant have a designated smoking area?;
2,If something comes up, can I cancel my taxi booking at a later date?;
0,Does the Lensfield offer cooking facilities for guests?;
2,Is it possible for me to cancel my taxi later since my plan is not confirmed yet?;
0,Does Lensfield have any restrictions on children staying at the hotel?;
0,do any of these three guest houses mentioned provide an onsite spa?;
0,Does the hotel charge a fee for WiFi service?;
0,Does this hotel offer parking?;
0,Does El Shaddai charge guests a fee for using the WiFi?;
0,Will I be able to have an extra bed in my room?;
0,Do they have a parking fee at the hotel?;
0,I'm more interested in knowing, will I have to pay to get WiFi while staying there?;
0,Does that guest house allow children?;
0,OK. Now what about wifi, is there a fee for this service?;
0,Do they have smoking accommodations?;
0,So is there any designated areas for smokers?;
2,Will it be possible to change my taxi booking later, since my plan is not really confirmed.  Is that possible?;
0,Can I pay for my hotel stay with my Visa card?;
0,Does Alexander Bed and Breakfast offer room service or in-room dining?;
0,Does the hotel require a security deposit when a reservation is made?;
0,Book it if they allow smokers.;
0,How about outside, can we smoke in a specific area at least?;
0,Does the hotel have dry cleaning service for guests?;
0,I have mobility issues.  Will they be able to help me park my car?;
0,Also I need to know if they have meeting or banquet facilities?;
0,Does the hotel require security deposit when a booking is made?;
0,Do you know if they have free parking?;
0,are children allowed at the hotel?;
0,Can you tell me if a security deposit is required when booking?;
2,Can I pay with a VISA?;
0,Can I use Visa to pay for the hotel booking?;
0,Does this hotel have a designated area for smoking?;
0,Will I have to pay extra or a fee if I want to bring my dog to stay with me?;
0,Can you tell me if they allow guests to smoke?;
2,Can I pay for the taxi with my Mastercard?;
0,Just me. One question. Do they allow smoking?;
0,Are there outdoor smoking areas available?;
0,Does the hotel charge a parking fee?;
0,Does this hotel offer dry cleaning to it's guests?;
0,Does Alpha-Milton have a lift?;
0,Do you know if their rooms offer a  saftey deposit box?;
0,can kids stay at the hotel;
0,Do they offer any cooking facility for guest?;
0,I'll be traveling with my dog.  Will my dog be allowed to stay with me at the hotel?;
0,Will my grandson be allowed to stay at this lodge as well?;
2,Do they accept Mastercard as payment?;
0,Do they offer a Continental Breakfast?;
0,Also, I have a disability and need to know if the Acorn staff will help me with parking my car.;
0,Is there a fitness center onsite?;
0,Do they charge a fee to park on the property?;
0,Is room service offered there?;
0,Yes, our son will be checking us in does he have to be a certain age?;
2,Can I cancel that taxi booking later if needed?;
2,What is the charge if I cancel my booking?;
0,Will I be able to access the room in a wheelchair?;
0,Does it also have a meeting or banquet room?;
0,Is the front desk manned 24 hours at The Gonville Hotel?;
0,Do they offer wifi?;
0,Would they be able to put an extra bed in our room?;
0,Can I smoke at this hotel?;
0,Is there smoking allowed outside somewhere?;
0,Does this hotel have age restrictions at check-in?;
0,First, is there a swimming pool onsite?;
0,Yes, will I have access to some type of concierge service at the property?;
0,Can you tell me if they charge for wi-fi?;
0,Does the Holiday Inn Cambridge ask that their guests make a parking reservation in advance?;
0,Do they provide Italian breakfast at the Holiday Inn Cambridge?;
0,I have a disability.  Will I be able to access my room with no issue?;
0,Is the hotel child friendly? I'm traveling with my son.;
0,What parking options does the hotel offer?;
0,I'm a smoker, I would like to know if the Gonville has designated smoking areas?;
0,Yes, can you tell me if the Gonville Hotel has daily housekeeping service?;
0,Can you give me information about the parking options available at the Avalon?;
0,Is there a kids policy?;
0,What time can I check in at this hotel?;
0,One more question, does the Lensfield Hotel have a swimming pool onsite?;
0,Does this hotel allow children of all ages?;
0,Will they ask me for a security deposit?;
0,Does this hotel offer room service or in-room dining?;
2,If I need to cancel my taxi later, will I be allowed to do that?;
2,What if I just need to change the taxi booking, is that possible?;
2,Can I pay for the taxi with my Visa card?;
0,Does Bridge Guesthouse offer dry cleaning services?;
0,Is the front desk operational 24 hours a day?;
0,Are there any rules regarding checking children in?;
0,May I stay with my pet at the hotel?;
0,Is there an on-site restaurant?;
0,Does the Allenbell hotel have parking assistance for the disabled?;
0,Does the Bridge Guest House require a security deposit to make a reservation?;
0,Is it possible to pay with Master at this hotel?;
0,Do they take Amex?;
0,What is the hotel's check in time?;
0,Does the hotel restrict staying with children?;
2,Can I change my booking if I need to later?;
0,Does the hotel have laundry service?;
0,Yes do any of the rooms in this hotel have kitchen/cooking facilities?;
2,Yes if I have to cancel will I have to pay a cancellation fee?;
0,Do they have laundry services?;
0,Do they offer shuttle from and to the train station?;
3,Do they provide wifi?;
3,May I park my car at the train station?;
3,May I use season ticket for the booking?;
0,Does this facility offer a safety deposit box?;
0,Does the hotel have banquet or meeting facilities onsite?;
3,Will they have accommodations for my mobility scooter?;
3,May I reserve a seat on the train?;
3,Can I buy more additional data?;
3,Is there a discount on childrens tickets?;
0,Can you tell me if there is concierge service there?;
0,How about the front desk at Lensfield Hotel, is it open 24 hours a day?;
0,Will they help me park my car, as I have a disability and am unable to?;
2,Can I cancel the taxi booking later if I need to?;
2,Am I going to be able to change my taxi booking if there are changes to my plans later?;
2,Is there any extra charge for the taxi to go through the toll gate?;
3,If you were to book this, would you be able to send me written confirmation of the reservation?;
3,May I change my ticket for later?;
3,Can I travel with my mobility scooter?;
3,Can you just tell me how to get a written record after I book a train trip?;
2,Can I cancel the booking if I need to?;
2,What will the charge be if I do not cancel within the 24 hour period?;
1,Does the Cambridge Lodge Restaurant offer any kind of live music?;
3,May I reserve a seat on the train?;
3,Can you first tell me how this train is wheelchair accessible?;
3,Is there a parking facility for our car?;
1,are there any vegeterian options?;
2,May I change my taxi booking later?;
2,If my plans change, is it possible to cancel my taxi booking at a later time?;
3,Can I reserve my seat?;
0,So is there any smoking areas outside at all?;
0,Does the hotel offer housekeeping everyday?;
0,Is there room service available at this property?;
3,I have a season ticket.  Can I use it in any way to pay for the ticket?;
1,Are there any gluten free options on their menu?;
2,I may have to cancel the taxi. Would that be a problem?;
3,Does the train station take reservations for seats?;
3,Does the train offer discount tickets for children?;
3,Is it possible to change my train ticket later on if my itinerary changes?;
1,Are there options for Vegetarians?;
0,What is the check-in time at the hotel?;
0,Do they having parking spots for guests?;
1,Do you know if they serve alcohol at this place?;
1,Do you know if they have a patio or other outdoor seating for dining?;
2,If I need to change my taxi booking later, is that possible?;
0,Yes does the Hamilton Lodge have an age restriction for check in?;
0,Yes, is there any sort of room service or in room dining offered at the Hamilton Lodge?;
0,Does this hotel have a shuttle service?;
0,Can i smoke in the hotel?;
0,Does this hotel have a designated area for smoking outside?;
1,Does the restaurant allow BYOB for customers?;
3,Can I get the opening hours of the departing train station?;
3,Can bikes be brought on that train?;
3,Is there another way for me to park at the station?;
3,Is there a discount for children?;
1,Can you tell me if they'll accomodate my 1 year old;
1,Ok great! Can I pay by credit card there?;
0,Does the hotel allow smoking?;
0,Do they have an area outside for smoking?;
3,What time does the station open?;
3,Yes, and can you tell me if there is a bike rack on the train?;
3,Can I park my bike at the station?;
3,May I use my season ticket for the train booking?;
3,Since I am travelling with my pet, does this train allow passengers to ride with pets?;
1,any vegeterian options?;
3,what is the size limit of the pets that are onboard?;
